"Religion creates community, community creates altruism and altruism turns us away from self and towards the common good... There is something about the tenor of relationships within a religious community that makes it the best tutorial in citizenship and good neighborliness.",Jonathan Sacks,Religion
"Bad religion is arrogant, self-righteous, dogmatic and intolerant. And so is bad science. But unlike religious fundamentalists, scientific fundamentalists do not realize that their opinions are based on faith. They think they know the truth.",Rupert Sheldrake,Religion
Conversion is not my intention. Changing religion is not easy. You may develop some kind of confusion or difficulties.,Dalai Lama,Religion
There is not enough religion in the world even to destroy religion.,Friedrich Nietzsche,Religion
"When you go further and further into starvation you chose yourself, your mind becomes totally obsessed with not eating. It's like a religion where everything is sinful, and there is a heaven at the end where you are thin and don't need energy anymore.",Lena Andersson,Religion
"Balenciaga was my religion. Since I'm a believer, for me, there's Balenciaga, and the good Lord.",Hubert de Givenchy,Religion
"Where you have no religion, you are sure to have no government, for as religion disappears, anarchy takes place and fixes a compleat Hell on earth till religion returns.",Daniel Morgan,Religion
"Through history, people look for something spiritual. The greatest scientists in the world were men of religion and faith, too.",Kirstie Alley,Religion
"In nearly every religion I am aware of, there is a variation of the golden rule. And even for the non-religious, it is a tenet of people who believe in humanistic principles.",Hillary Clinton,Religion
I don't like religion.,Miriam Margolyes,Religion
I don't align myself with the West of the Muslim world. I align myself with what I perceive to be just and in accordance with my principles - the principles that I live my life by which are universal principles and that are embodied in the religion of Islam.,Hamza Yusuf,Religion
"I'm a great admirer of secularism. At its best, I think it's one of the best things that we have. I don't believe in insinuating religion into conversation. I don't believe in excluding it from conversation. I enjoy the fact that people's innermost thoughts are their own.",Marilynne Robinson,Religion
"Religion which requires persecution to sustain, it is of the devil's propagation.",Hosea Ballou,Religion
"Next to religion, let your care be to promote justice.",Francis Bacon,Religion
"If you want to move people, you look for a point of sensitivity, and in Egypt nothing moves people as much as religion.",Naguib Mahfouz,Religion
I won't take my religion from any man who never works except with his mouth.,Carl Sandburg,Religion
Religion doesn't make people bigots. People are bigots and they use religion to justify their ideology.,Reza Aslan,Religion
We've all been brought up with the view that religion has some kind of special privileged status. You're not allowed to criticise it.,Richard Dawkins,Religion
"Terrorism is perpetrated by individuals and cannot be blamed on any one religion, be it Sikhism, Islam, Hinduism, Buddhism, or Christianity.",Jagmeet Singh,Religion
"You can condemn and criticize religion... all those things are fine, but you can't mock and disrespect people.",Hamza Yusuf,Religion
